taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
1804023	Phragmatobia lineata Dionahue & Newman, 1966	1804023	Phragmatobia lineata Dionahue & Newman, 1966	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Phragmatobia	1803951	Phragmatobia lineata	1804023	NE
1951448	Oreta rosea Walker, 1855	1951448	Oreta rosea Walker, 1855	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Drepanidae	7294	Oreta	1951430	Oreta rosea	1951448	NE
2265793	Velella velella (Linnaeus, 1758)	2265793	Velella velella (Linnaeus, 1758)	4	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Hydrozoa	205	Anthoathecata	838	Porpitidae	9240	Velella	2265791	Velella velella	2265793	NE
2688570	Marchantia polymorpha L.	2688570	Marchantia polymorpha L.	1	SPECIES	ACCEPTED	Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	NE
3083728	Atriplex patula L.	3083728	Atriplex patula L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Atriplex	10651755	Atriplex patula	3083728	NE
3151547	Symphyotrichum tenuifolium (L.) G.L.Nesom	3151547	Symphyotrichum tenuifolium (L.) G.L.Nesom	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Symphyotrichum	3151391	Symphyotrichum tenuifolium	3151547	NE
3199197	Stictyosiphon soriferus (Reinke) Rosenv.	3199197	Stictyosiphon soriferus (Reinke) Rosenv.	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Phaeophyceae	7073593	Ectocarpales	1181	Chordariaceae	7727	Stictyosiphon	8258169	Stictyosiphon soriferus	3199197	NE
3390106	Cladonia grayi G.Merr. ex Sandst.	3390106	Cladonia grayi G.Merr. ex Sandst.	4	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Lecanorales	1048	Cladoniaceae	8328	Cladonia	2607519	Cladonia grayi	3390106	NE
4036350	Rumex salicifolius var. triangulivalvis (Danser) J.C.Hickman	6391377	Rumex triangulivalvis (Danser) Rech.fil.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Rumex	2888942	Rumex triangulivalvis	6391377	
6302862	Euthamia graminifolia var. nuttallii (Greene) W.Stone	6302862	Euthamia graminifolia var. nuttallii (Greene) W.Stone	3	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Euthamia	7944033	Euthamia graminifolia	3092782	
6497638	Diastoma alternatum (Say, 1822)	2299114	Bittiolum alternatum (Say, 1822)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225			Cerithiidae	6760	Bittiolum	2299113	Bittiolum alternatum	2299114	NE
7621292	Baorangia bicolor (Kuntze) G.Wu, Halling & Zhu L.Yang	7621292	Baorangia bicolor (Kuntze) G.Wu, Halling & Zhu L.Yang	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Boletales	1063	Boletaceae	8789	Baorangia	7934296	Baorangia bicolor	7621292	NE
9539292	Dargida diffusa (Walker, 1856)	9539292	Dargida diffusa (Walker, 1856)	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Dargida	1792816	Dargida diffusa	9539292	NE
9574801	Nola cilicoides (Grote, 1873)	9574801	Nola cilicoides (Grote, 1873)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nolidae	9717	Nola	1801758	Nola cilicoides	9574801	NE
1358085	Andrena placata Mitchell, 1960	1358085	Andrena placata Mitchell, 1960	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena placata	1358085	NE
1660829	Laphria thoracica Fabricius, 1805	1660829	Laphria thoracica Fabricius, 1805	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Asilidae	7275	Laphria	1611606	Laphria thoracica	1660829	NE
1773072	Euxoa scholastica McDunnough, 1920	1773072	Euxoa scholastica McDunnough, 1920	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Euxoa	1772926	Euxoa scholastica	1773072	NE
1792996	Peridroma saucia (Hübner, 1808)	1792996	Peridroma saucia (Hübner, 1808)	11	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Peridroma	1792984	Peridroma saucia	1792996	NE
2288334	Elliptio complanata (Lightfoot), 1786	2288334	Elliptio complanata (Lightfoot), 1786	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Unionida	9301143	Unionidae	3461	Elliptio	2288305	Elliptio complanata	2288334	LC
2345822	Otophidium welshi Nichols & Breder, 1922	5203046	Ophidion josephi Girard, 1858	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Actinopterygii	204	Ophidiiformes	1308	Ophidiidae	8476	Ophidion	2345779	Ophidion josephi	5203046	NE
2403092	Anguilla Schrank, 1798	2403092	Anguilla Schrank, 1798	3	GENUS	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Anguilliformes	495	Anguillidae	2949	Anguilla	2403092			NE
2482800	Empidonax hammondii (Xantus de Vesey, 1858)	2482800	Empidonax hammondii (Xantus de Vesey, 1858)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Empidonax	2482766	Empidonax hammondii	2482800	LC
2524910	Tylopilus felleus (Bull.) P.Karst.	2524910	Tylopilus felleus (Bull.) P.Karst.	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Boletales	1063	Boletaceae	8789	Tylopilus	2519844	Tylopilus felleus	2524910	NE
3172057	Veronica serpyllifolia L.	3172057	Veronica serpyllifolia L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Veronica	3172047	Veronica serpyllifolia	3172057	LC
3199138	Aegira virescens (Carmichael ex Harvey) Setch. & N.L.Gardner	3199132	Eudesme virescens (Carm. ex Berk.) J.Agardh	2	SPECIES	SYNONYM	Chromista	4	Ochrophyta	98	Phaeophyceae	7073593	Ectocarpales	1181	Chordariaceae	7727	Eudesme	3199129	Eudesme virescens	3199132	NE
3199550	Ectocarpus confervoides Le Jol.	3199521	Ectocarpus siliculosus (Dillwyn) Lyngb.	7	SPECIES	SYNONYM	Chromista	4	Ochrophyta	98	Phaeophyceae	7073593	Ectocarpales	1181	Ectocarpaceae	3756	Ectocarpus	3199447	Ectocarpus siliculosus	3199521	NE
5282337	Ditrichum pallidum Hampe, 1867	5282337	Ditrichum pallidum Hampe, 1867	2	SPECIES	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Dicranales	1335	Ditrichaceae	8743	Ditrichum	2675742	Ditrichum pallidum	5282337	NE
8010341	Asplenium platyneuron (L.) Oakes	2650714	Asplenium platyneuron (L.) Britton, Sterns & Poggenb.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Aspleniaceae	6625	Asplenium	2650583	Asplenium platyneuron	2650714	NE
8329645	Volvopluteus gloiocephalus (DC.) Vizzini, Contu & Justo	8329645	Volvopluteus gloiocephalus (DC.) Vizzini, Contu & Justo	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Pluteaceae	8447	Volvopluteus	8005891	Volvopluteus gloiocephalus	8329645	NE
9277294	Cepphis armataria (Herrich-Schäffer, 1855)	1987989	Priocycla armataria Herrich-Schäffer, 1858	4	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Priocycla	1987988	Priocycla armataria	1987989	NE
1428054	Pachydiplax longipennis Burmeister, 1839	1428054	Pachydiplax longipennis Burmeister, 1839	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Libellulidae	5936	Pachydiplax	1428053	Pachydiplax longipennis	1428054	LC
1766509	Oligia modica Guenée, 1852	1766509	Oligia modica Guenée, 1852	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Oligia	1766366	Oligia modica	1766509	NE
1848569	Filatima serotinella Busck, 1903	1848569	Filatima serotinella Busck, 1903	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Filatima	1848475	Filatima serotinella	1848569	NE
2103681	Ululodes quadripunctatus (Burmeister, 1839)	2103681	Ululodes quadripunctatus (Burmeister, 1839)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Neuroptera	1501	Ascalaphidae	9267	Ululodes	2103609	Ululodes quadripunctatus	2103681	NE
2304415	Urosalpinx cinerea (Say, 1822)	2304415	Urosalpinx cinerea (Say, 1822)	6	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Muricidae	2304120	Urosalpinx	2304409	Urosalpinx cinerea	2304415	NE
2487463	Vireo altiloquus (Vieillot, 1808)	2487463	Vireo altiloquus (Vieillot, 1808)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vireonidae	9358	Vireo	2487406	Vireo altiloquus	2487463	LC
2704847	Cinna arundinacea L.	2704847	Cinna arundinacea L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Cinna	2704844	Cinna arundinacea	2704847	NE
2805526	Spiranthes lacera (Raf.) Raf.	2805526	Spiranthes lacera (Raf.) Raf.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Spiranthes	2805315	Spiranthes lacera	2805526	NE
3033412	Ranunculus abortivus L.	3033412	Ranunculus abortivus L.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Ranunculus	3033294	Ranunculus abortivus	3033412	NE
3190557	Rhus copallina L.	3190557	Rhus copallina L.	43	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Anacardiaceae	2398	Rhus	3190534	Rhus copallina	3190557	LC
5042369	Sphecodes confertus Say, 1837	5042369	Sphecodes confertus Say, 1837	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908	Sphecodes	1351262	Sphecodes confertus	5042369	NE
5392174	Bidens frondosa L.	5392174	Bidens frondosa L.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Bidens	3105856	Bidens frondosa	5392174	LC
6178124	Rynchops niger niger	6178124	Rynchops niger niger	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Rynchops	2481206	Rynchops niger	2481209	
7889666	Festuca myuros Gouan, 1762	7889666	Festuca myuros Gouan, 1762	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Festuca	2704913	Festuca myuros	7889666	NE
9385576	Nola cereella (Bosc, 1800)	9385576	Nola cereella (Bosc, 1800)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nolidae	9717	Nola	1801758	Nola cereella	9385576	NE
10344068	BOLD:AAA4192	10344068	BOLD:AAA4192	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Saturniidae	8864	Eacles	1865097	Eacles imperialis	10990424	
1314580	Monomorium minimum (Buckley, 1867)	1314580	Monomorium minimum (Buckley, 1867)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Monomorium	1314419	Monomorium minimum	1314580	NE
1534097	Toxomerus politus Macquart, 1842	1534097	Toxomerus politus Macquart, 1842	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Syrphidae	6920	Toxomerus	1534009	Toxomerus politus	1534097	NE
1782747	Acronicta ovata Grote, 1873	1782747	Acronicta ovata Grote, 1873	11	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Acronicta	1782659	Acronicta ovata	1782747	NE
1962925	Lambdina pellucidaria Grote & Robinson, 1867	1962925	Lambdina pellucidaria Grote & Robinson, 1867	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Lambdina	1962893	Lambdina pellucidaria	1962925	NE
2480830	Bubulcus ibis (Linnaeus, 1758)	2480830	Bubulcus ibis (Linnaeus, 1758)	29	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Bubulcus	2480829	Bubulcus ibis	2480830	LC
2481817	Gallinago delicata (Ord, 1825)	2481817	Gallinago delicata (Ord, 1825)	37	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Gallinago	2481808	Gallinago delicata	2481817	LC
2600746	Fuscidea recensa (Stirt.) Hertel, V.Wirth & Vězda	2600746	Fuscidea recensa (Stirt.) Hertel, V.Wirth & Vězda	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Umbilicariales	1275	Fuscideaceae	8367	Fuscidea	2600719	Fuscidea recensa	2600746	NE
2656753	Callithamnion seirospermum (Harvey) Harvey	5276695	Seirospora interrupta (J.E.Smith) F.Schmitz	10	SPECIES	SYNONYM	Plantae	6	Rhodophyta	106	Florideophyceae	342	Ceramiales	665	Callithamniaceae	6453030	Seirospora	2656745	Seirospora interrupta	5276695	NE
2703670	Bromus inermis Leyss.	2703670	Bromus inermis Leyss.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Bromus	2703642	Bromus inermis	2703670	NE
2867589	Lemna minor L.	2867589	Lemna minor L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Araceae	6979	Lemna	2867567	Lemna minor	2867589	LC
3039576	Salix L.	3039576	Salix L.	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Salix	3039576			NE
4225692	Pluchea odorata var. succulenta (Fernald) Cronquist	4225692	Pluchea odorata var. succulenta (Fernald) Cronquist	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Pluchea	3132596	Pluchea odorata	3132617	
5190453	Cavolinia tridentata (Forsskål, 1775)	5190453	Cavolinia tridentata (Forsskål, 1775)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Pteropoda	9697017	Cavoliniidae	6525	Cavolinia	11226316	Cavolinia tridentata	5190453	NE
5356714	Lathyrus japonicus Willd.	5356714	Lathyrus japonicus Willd.	20	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lathyrus	10356062	Lathyrus japonicus	5356714	LC
7192781	Phalacrocorax carbo carbo	7192781	Phalacrocorax carbo carbo	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Phalacrocoracidae	5268	Phalacrocorax	2481854	Phalacrocorax carbo	2481890	
8730000	Myrmica detritinodis	8730000	Myrmica detritinodis	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Myrmica	1318775	Myrmica detritinodis	8730000	NE
1087542	Phanaeus vindex MacLeay, 1819	1087542	Phanaeus vindex MacLeay, 1819	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Scarabaeidae	5840	Phanaeus	1087491	Phanaeus vindex	1087542	NE
1428277	Sympetrum vicinum Hagen, 1861	1428277	Sympetrum vicinum Hagen, 1861	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Libellulidae	5936	Sympetrum	1428195	Sympetrum vicinum	1428277	LC
1503548	Pollenia Robineau-Desvoidy, 1830	1503548	Pollenia Robineau-Desvoidy, 1830	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Calliphoridae	3335	Pollenia	1503548			
1782723	Acronicta haesitata Grote, 1882	1782723	Acronicta haesitata Grote, 1882	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Acronicta	1782659	Acronicta haesitata	1782723	NE
1805549	Crambidia pallida Packard, 1864	1805549	Crambidia pallida Packard, 1864	11	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Arctiidae	4548	Crambidia	1805536	Crambidia pallida	1805549	NE
2224197	Pagurus longicarpus Say, 1817	2224197	Pagurus longicarpus Say, 1817	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Paguridae	4531	Pagurus	2224189	Pagurus longicarpus	2224197	NE
2390959	Caranx bartholomaei Cuvier, 1833	5210553	Carangoides bartholomaei (Cuvier, 1833)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Actinopterygii	204	Perciformes	587	Carangidae	4253	Carangoides	2390889	Carangoides bartholomaei	5210553	LC
2412708	Alosa aestivalis (Mitchill, 1814)	2412708	Alosa aestivalis (Mitchill, 1814)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Clupeiformes	538	Clupeidae	7332	Alosa	2412615	Alosa aestivalis	2412708	VU
2729017	Carex leptalea Wahlenb.	2729017	Carex leptalea Wahlenb.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex leptalea	2729017	LC
3199116	Sphaerotrichia divaricata (C.Agardh) Kylin	3199116	Sphaerotrichia divaricata (C.Agardh) Kylin	16	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Phaeophyceae	7073593	Ectocarpales	1181	Chordariaceae	7727	Sphaerotrichia	3199114	Sphaerotrichia divaricata	3199116	NE
5229175	Circus cyaneus hudsonius (Linnaeus, 1766)	5229175	Circus cyaneus hudsonius (Linnaeus, 1766)	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Circus	2480481	Circus cyaneus	2480487	
5232479	Mergus merganser americanus Cassin, 1852	5232479	Mergus merganser americanus Cassin, 1852	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Mergus	2498368	Mergus merganser	9537647	
5352523	Kummerowia striata (Thunb.) Schindl.	5352523	Kummerowia striata (Thunb.) Schindl.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Kummerowia	2954000	Kummerowia striata	5352523	NE
5423048	Elachista fucicola (Velley) Aresch.	5423048	Elachista fucicola (Velley) Aresch.	8	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Phaeophyceae	7073593	Ectocarpales	1181	Chordariaceae	7727	Elachista	6320429	Elachista fucicola	5423048	NE
7960979	Urtica dioica L.	7960979	Urtica dioica L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Urticaceae	6639	Urtica	2984391	Urtica dioica	7960979	LC
1771363	Amphipoea Billberg, 1820	1771363	Amphipoea Billberg, 1820	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Amphipoea	1771363			
1791784	Graphiphora augur (Fabricius, 1775)	1791784	Graphiphora augur (Fabricius, 1775)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Graphiphora	1791769	Graphiphora augur	1791784	NE
1959934	Plagodis alcoolaria Guenée, 1858	1959934	Plagodis alcoolaria Guenée, 1858	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Plagodis	1959888	Plagodis alcoolaria	1959934	NE
2285488	Yoldia Møller, 1842	2285488	Yoldia Møller, 1842	1	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Nuculanida	9405932	Yoldiidae	6873	Yoldia	2285488			
2301066	Littorina obtusata (Linnaeus, 1758)	2301066	Littorina obtusata (Linnaeus, 1758)	3	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Littorinidae	2668	Littorina	2301050	Littorina obtusata	2301066	NE
2600225	Ochrolechia yasudae Vainio	2600225	Ochrolechia yasudae Vainio	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Pertusariales	1051	Ochrolechiaceae	4114	Ochrolechia	2569815	Ochrolechia yasudae	2600225	NE
2704432	Schizachyrium scoparium (Michx.) Nash	2704432	Schizachyrium scoparium (Michx.) Nash	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Schizachyrium	2704427	Schizachyrium scoparium	2704432	NE
3659323	Sceptridium oneidense (Gilbert) Holub	3659323	Sceptridium oneidense (Gilbert) Holub	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Ophioglossales	393	Ophioglossaceae	6627	Sceptridium	7321393	Sceptridium oneidense	3659323	NE
4651502	Labidophorus Kramer, 1877	4651502	Labidophorus Kramer, 1877	3	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Sarcoptiformes	542	Glycyphagidae	2844	Labidophorus	4651502			
5051646	Lestes unguiculatus Hagen, 1861	5051646	Lestes unguiculatus Hagen, 1861	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Lestidae	4489	Lestes	1423980	Lestes unguiculatus	5051646	LC
5284982	Pinus strobus L.	5284982	Pinus strobus L.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Pinus	2684241	Pinus strobus	5284982	LC
5352251	Robinia pseudoacacia L.	5352251	Robinia pseudoacacia L.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Robinia	2952066	Robinia pseudoacacia	5352251	LC
5406425	Aster novae-angliae L.	3151618	Symphyotrichum novae-angliae (L.) G.L.Nesom	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Symphyotrichum	3151391	Symphyotrichum novae-angliae	3151618	NE
7191014	Colinus virginianus virginianus	7191014	Colinus virginianus virginianus	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Odontophoridae	9325	Colinus	2474271	Colinus virginianus	9791464	
7422009	Athyrium asplenioides (Michx.) Desv.	7422009	Athyrium asplenioides (Michx.) Desv.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Athyriaceae	4922264	Athyrium	2650888	Athyrium asplenioides	7422009	NE
8189568	Mugil cephalus Linnaeus, 1758	8189568	Mugil cephalus Linnaeus, 1758	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Mugiliformes	1067	Mugilidae	8473	Mugil	7822511	Mugil cephalus	8189568	LC
9342938	Phalaenophana pyramusalis (Walker, 1859)	9342938	Phalaenophana pyramusalis (Walker, 1859)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Phalaenophana	4687947	Phalaenophana pyramusalis	9342938	NE
1810469	Cisseps fulvicollis Hübner, 1827	1810469	Cisseps fulvicollis Hübner, 1827	12	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Arctiidae	4548	Cisseps	1810465	Cisseps fulvicollis	1810469	NE
1870777	Pococera expandens Walker, 1863	1870777	Pococera expandens Walker, 1863	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336	Pococera	1870714	Pococera expandens	1870777	NE
2160133	Araneus diadematus Clerck, 1757	2160133	Araneus diadematus Clerck, 1757	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Araneus	2159718	Araneus diadematus	2160133	NE
2164999	Xysticus Koch, 1834-35	2164999	Xysticus Koch, 1834-35	3	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Thomisidae	6163	Xysticus	2164999			NE
2443212	Malaclemys terrapin (Schoepff, 1793)	2443212	Malaclemys terrapin (Schoepff, 1793)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358	Testudines	793	Emydidae	5465	Malaclemys	2443211	Malaclemys terrapin	2443212	VU
2926899	Teucrium canadense L.	2926899	Teucrium canadense L.	14	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Teucrium	2926895	Teucrium canadense	2926899	NE
5178587	Portunus sayi (Gibbes, 1850)	5178587	Portunus sayi (Gibbes, 1850)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Portunidae	4555	Portunus	2225661	Portunus sayi	5178587	NE
5279115	Chondrus crispus Stackhouse	5279115	Chondrus crispus Stackhouse	36	SPECIES	ACCEPTED	Plantae	6	Rhodophyta	106	Florideophyceae	342	Gigartinales	1400	Gigartinaceae	9003	Chondrus	2665986	Chondrus crispus	5279115	NE
5423286	Hincksia sandriana (Zanardini) P.C.Silva	5423286	Hincksia sandriana (Zanardini) P.C.Silva	2	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Phaeophyceae	7073593	Ectocarpales	1181	Acinetosporaceae	3752	Hincksia	7073598	Hincksia sandriana	5423286	NE
6258028	Mantis religiosa (Linne, 1758)	6258028	Mantis religiosa (Linne, 1758)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Mantodea	788	Mantidae	9383	Mantis	4394789	Mantis religiosa	6258028	LC
